SiteID,SamplingSeasonCode,Year,SeasonSeq,PlotID,SixLetterCode,SpeciesCount,SpeciesSize,intertidal_sitename,intertidal_Latitude,intertidal_Longitude,classification_name,kingdom,phylum_division,class,order,family
CRCO,FA09,2009,3,2,TEGFUN,2,19.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA09,2009,3,2,TEGGAL,1,11.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA09,2009,3,2,TEGGAL,1,11.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA09,2009,3,2,TEGGAL,1,12.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA09,2009,3,2,TEGGAL,1,12.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA09,2009,3,5,ACASPP,1,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,1,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,2,16.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,2,16.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,2,18.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,2,18.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,2,22.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,2,22.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,3,17.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,3,17.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,TEGFUN,1,16.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA09,2009,3,5,TEGFUN,1,16.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA09,2009,3,5,TEGFUN,1,16.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA09,2009,3,5,TEGFUN,2,13.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA09,2009,3,5,TEGFUN,2,13.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA09,2009,3,5,TEGFUN,2,13.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA09,2009,3,1,ACASPP,1,15.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,1,ACASPP,1,15.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,1,ACASPP,1,16.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,1,ACASPP,1,16.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,1,ACASPP,1,17.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,1,ACASPP,1,17.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,1,ACASPP,2,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,1,ACASPP,2,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,1,MACLIV,1,16.0,Crystal Cove,33.5708642,-117.83785,macron lividus,Animalia,Mollusca,Gastropoda,Neogastropoda,Pseudolividae
CRCO,FA09,2009,3,3,STRPUR,1,50.0,Crystal Cove,33.5708642,-117.83785,strongylocentrotus purpuratus,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
CRCO,FA09,2009,3,3,STRPUR,1,50.0,Crystal Cove,33.5708642,-117.83785,strongylocentrotus purpuratus,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
CRCO,FA09,2009,3,3,STRPUR,1,55.0,Crystal Cove,33.5708642,-117.83785,strongylocentrotus purpuratus,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
CRCO,FA09,2009,3,3,STRPUR,1,55.0,Crystal Cove,33.5708642,-117.83785,strongylocentrotus purpuratus,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
CRCO,FA09,2009,3,3,STRPUR,2,45.0,Crystal Cove,33.5708642,-117.83785,strongylocentrotus purpuratus,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
CRCO,FA09,2009,3,3,STRPUR,2,45.0,Crystal Cove,33.5708642,-117.83785,strongylocentrotus purpuratus,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
CRCO,FA09,2009,3,5,ACASPP,1,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,1,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,NUCEMA,1,18.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,NUCEMA,1,18.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,NUCEMA,1,18.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,NUCEMA,1,18.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,1,ACASPP,1,15.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,1,ACASPP,1,15.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,2,ACASPP,1,9.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,2,ACASPP,1,9.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,2,ACASPP,1,14.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,2,ACASPP,1,14.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,3,ACASPP,1,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,3,ACASPP,1,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,4,ACASPP,1,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,4,ACASPP,1,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,1,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,1,19.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,1,22.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,1,22.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,2,15.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,ACASPP,2,15.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA09,2009,3,5,CONCAL,1,15.0,Crystal Cove,33.5708642,-117.83785,conus californicus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae
CRCO,SP10,2010,1,5,ACASPP,1,20.8,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,5,ACASPP,1,20.8,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,5,ACASPP,1,22.5,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,5,ACASPP,1,22.5,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,5,TEGEIS,1,15.8,Crystal Cove,33.5708642,-117.83785,tegula eiseni,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP10,2010,1,5,TEGEIS,1,15.8,Crystal Cove,33.5708642,-117.83785,tegula eiseni,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP10,2010,1,1,ACASPP,1,20.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,1,ACASPP,1,20.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,1,MACLIV,1,12.0,Crystal Cove,33.5708642,-117.83785,macron lividus,Animalia,Mollusca,Gastropoda,Neogastropoda,Pseudolividae
CRCO,SP10,2010,1,2,ACASPP,1,21.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,2,ACASPP,1,21.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,2,STRPUR,1,28.0,Crystal Cove,33.5708642,-117.83785,strongylocentrotus purpuratus,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
CRCO,SP10,2010,1,2,STRPUR,1,28.0,Crystal Cove,33.5708642,-117.83785,strongylocentrotus purpuratus,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
CRCO,SP10,2010,1,3,STRPUR,1,34.0,Crystal Cove,33.5708642,-117.83785,strongylocentrotus purpuratus,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
CRCO,SP10,2010,1,3,STRPUR,1,34.0,Crystal Cove,33.5708642,-117.83785,strongylocentrotus purpuratus,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
CRCO,SP10,2010,1,4,MACLIV,1,17.0,Crystal Cove,33.5708642,-117.83785,macron lividus,Animalia,Mollusca,Gastropoda,Neogastropoda,Pseudolividae
CRCO,SP10,2010,1,5,ACASPP,1,15.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,5,ACASPP,1,15.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,5,ACASPP,1,16.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,5,ACASPP,1,16.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,5,ACASPP,1,17.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,5,ACASPP,1,17.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,5,ACASPP,1,22.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,5,ACASPP,1,22.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP10,2010,1,4,TEGEIS,1,15.5,Crystal Cove,33.5708642,-117.83785,tegula eiseni,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP10,2010,1,4,TEGEIS,1,15.5,Crystal Cove,33.5708642,-117.83785,tegula eiseni,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,1,TEGGAL,1,12.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,1,TEGGAL,1,12.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,1,TEGGAL,1,23.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,1,TEGGAL,1,23.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,2,TEGEIS,1,11.5,Crystal Cove,33.5708642,-117.83785,tegula eiseni,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,2,TEGEIS,1,11.5,Crystal Cove,33.5708642,-117.83785,tegula eiseni,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,2,TEGGAL,1,15.5,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,2,TEGGAL,1,15.5,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,5,NUCEMA,1,19.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA10,2010,3,5,NUCEMA,1,19.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA10,2010,3,5,NUCEMA,1,19.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA10,2010,3,5,NUCEMA,1,19.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA10,2010,3,5,TEGFUN,1,16.1,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,5,TEGFUN,1,16.1,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,5,TEGFUN,1,16.1,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,2,TEGAUR,1,18.0,Crystal Cove,33.5708642,-117.83785,tegula aureotincta,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA10,2010,3,2,TEGAUR,1,18.0,Crystal Cove,33.5708642,-117.83785,tegula aureotincta,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP11,2011,1,5,ACASPP,1,12.5,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,5,ACASPP,1,12.5,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,5,ACASPP,1,26.5,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,5,ACASPP,1,26.5,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,5,NUCEMA,1,26.7,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,5,NUCEMA,1,26.7,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,5,NUCEMA,1,26.7,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,5,NUCEMA,1,26.7,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,5,ACASPP,1,12.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,5,ACASPP,1,12.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,1,ACASPP,1,13.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,1,ACASPP,1,13.0,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,2,ACASPP,1,16.5,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,2,ACASPP,1,16.5,Crystal Cove,33.5708642,-117.83785,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,SP11,2011,1,3,TEGAUR,1,23.5,Crystal Cove,33.5708642,-117.83785,tegula aureotincta,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP11,2011,1,3,TEGAUR,1,23.5,Crystal Cove,33.5708642,-117.83785,tegula aureotincta,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP11,2011,1,3,TEGFUN,1,20.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP11,2011,1,3,TEGFUN,1,20.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP11,2011,1,3,TEGFUN,1,20.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP11,2011,1,3,TEGGAL,1,12.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP11,2011,1,3,TEGGAL,1,12.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP11,2011,1,5,TEGGAL,1,16.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,SP11,2011,1,5,TEGGAL,1,16.0,Crystal Cove,33.5708642,-117.83785,tegula gallina,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA11,2011,3,1,TEGEIS,1,21.0,Crystal Cove,33.5708642,-117.83785,tegula eiseni,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA11,2011,3,1,TEGEIS,1,21.0,Crystal Cove,33.5708642,-117.83785,tegula eiseni,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA11,2011,3,2,TEGFUN,1,16.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA11,2011,3,2,TEGFUN,1,16.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA11,2011,3,2,TEGFUN,1,16.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA11,2011,3,3,TEGFUN,1,12.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA11,2011,3,3,TEGFUN,1,12.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA11,2011,3,3,TEGFUN,1,12.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA11,2011,3,5,NUCEMA,1,21.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,1,21.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,1,21.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,1,21.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,2,15.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,2,15.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,2,15.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,2,15.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,1,16.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,1,16.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,1,16.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,1,16.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,1,21.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,1,21.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,1,21.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,5,NUCEMA,1,21.0,Crystal Cove,33.5708642,-117.83785,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CRCO,FA11,2011,3,3,TEGFUN,1,23.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA11,2011,3,3,TEGFUN,1,23.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CRCO,FA11,2011,3,3,TEGFUN,1,23.0,Crystal Cove,33.5708642,-117.83785,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
